,chroma_0_mean,chroma_0_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_centroid_mean,chroma_flux_mean,chroma_max,chroma_min,chroma_spread_mean,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,onset_rate,spectral_centroid_mean,spectral_decrease_mean,spectral_flux_mean,spectral_rolloff_mean,spectral_spread_mean,zcr_mean,zcr_std,CLASS
10,0.5617602627311346,0.3678657265150781,0.3638265867621241,0.20749426543189492,0.3998700492466627,0.21623220857227582,0.48825568954396714,0.2807939515674604,0.430117768867844,0.14920076718632616,0.42272028990330346,0.21348901689417857,0.3428429431419239,0.172531145195377,0.2704464267106831,0.19067374799585673,0.3958310846636282,0.20724455409298567,0.34924378907204445,0.23904615239732865,0.41580375911252926,0.23347146311189915,0.20333565138693252,0.12752338153713896,0.5287590473636312,0.5983267298908111,0.12012107166147465,0.010621958100069563,0.8784702467183398,0.6000340966036175,0.01785385779882237,0.7604541226266046,0.020978683094921957,0.5453747711065444,0.09087382679935718,0.43567790753160857,0.05310988641276723,0.7288021138683594,0.5316186298258692,0.6104032648456073,0.43760696188327414,0.552443489236275,0.3205360689826304,0.35610889657268896,0.3316391170129819,0.6326877501056398,0.13525780908886598,0.666820246466357,0.03748612778163851,0.5049451971698382,0.06389295749686047,0.3621955262846296,0.0646123746818626,0.6948424539560444,0.6131097183394443,0.9503008981878567,0.5746967989396021,0.32098765432098775,0.21849518248916244,0.5428291272509796,0.4904794217623083,2.0
11,0.08748156379272398,0.17920696301809283,0.03442032571068167,0.04681921742399812,0.05483904887913317,0.13135128844312235,0.12477911650024437,0.12408968302003895,0.309265261753139,0.2504916995378698,0.2489042992995405,0.2998579731088529,0.10200170117634771,0.13383905290285814,0.017628536669805926,0.022023397250500492,0.03381573689223892,0.039744735814895696,0.04181401934381322,0.06055216515879419,0.010674778867192702,0.016934760212152407,0.014963591294534891,0.02430697906145172,0.14187972139042504,0.1666219747605782,0.24758137035133426,0.008605591359650274,0.5417851265643785,0.3702265213787068,0.3108862259346903,0.4581185270510843,0.355514087916076,0.625301308408595,0.3574291970553715,0.7635582212794905,0.2312712336547698,0.7617349312252326,0.815257597731228,0.429505024928499,0.3849610248715453,0.7020117811669797,0.5687231814612796,0.2117101075107965,0.38041338154100945,0.7240757300861338,0.5432353779631481,0.4681948176971751,0.43172095630792706,0.4572933650791474,0.5792593393547487,0.29773089787730783,0.30051111741318065,0.159629454859259,0.1380525471894971,0.5000785043389557,0.06848446742803063,0.11934156378600827,0.008693797145678549,0.040430986810469915,0.05072480659462178,0.0
12,0.5574668224997893,0.4185576393517328,0.2781803599477848,0.1398810612264483,0.3256728201208237,0.16112736723687618,0.37359270708322667,0.17142590156591894,0.32390841066008597,0.09691105529691094,0.2817826462993495,0.12767166786314924,0.3885192929385166,0.17658684914198014,0.2867543606904426,0.1916264593168882,0.39669511030482724,0.2188974569352237,0.5047381294789184,0.32574382632730886,0.3311976297290174,0.14928206745222194,0.2059075644570069,0.10845722906350473,0.5446367577180222,0.30411242387339404,0.16943293254898437,0.24913663800861746,0.7668518831118143,0.5603696243311518,0.13540534776669078,0.5577448121695552,0.17040548562193164,0.5530076994917943,0.16135742606712694,0.25262193786065945,0.12817141597313617,0.7174830737067688,0.571036754239286,0.602291080088838,0.5658332722904624,0.47101602232419726,0.46271208104693734,0.7964760793266484,0.34461574027909314,0.7259994284478216,0.2643747165643795,0.5438487941090258,0.15106847907393134,0.715004540014683,0.29042532890943196,0.3144743867591703,0.13029697821775393,0.5180955991046126,0.23305808112633447,0.9722042222537246,0.3565883082927878,0.15226337448559674,0.0607306189438519,0.2692402154655895,0.2159149304611259,1.0
13,0.20649655606097228,0.18880440591061554,0.07981892897190285,0.07920574776435269,0.09704721223245916,0.08265761743334026,0.17525162452669138,0.14230707896203018,0.1809544402509305,0.07826654231271968,0.15923888617722387,0.12935093253815436,0.18103565354373505,0.11010304375578357,0.18425373713083731,0.17506076463989168,0.24113483610250622,0.18538938142164443,0.29193705217634336,0.29911621232890456,0.19703331196467833,0.1941484026215229,0.09228982191172738,0.09880186507522117,0.4083276435897467,0.30190351977186186,0.1834000468589062,0.03235779365760579,0.5328922495033679,0.49484759193130257,0.08251473945546078,0.8393910999603222,0.16456386750188917,0.6013891666090175,0.2399544175346332,0.45597304730222615,0.3010597257773774,0.7153538720203695,0.5002142784470569,0.507989004405369,0.46441187816841706,0.4135135362796284,0.4764695780083084,0.33401293005585075,0.39956570415739945,0.5932014144116906,0.2383270995873299,0.6584007910253675,0.09358439539692737,0.8457203110007363,0.2891575974075934,0.2647991858034019,0.08045789540406878,0.45648423056244236,0.6349964512603807,0.7911483665870944,0.3559435431594767,0.3621399176954734,0.35216361080132624,0.46517790742119625,0.29224115731922473,2.0
14,0.2456392865395491,0.12832051707498582,0.19376628188631262,0.09950769931870168,0.14365426556545766,0.06729110093698056,0.30111955233634263,0.11901380321229749,0.26595961577339167,0.07916156587374984,0.24954705173296898,0.13965436239422818,0.2792419849291037,0.13386414418396186,0.2497736485983474,0.159894595167044,0.41170328498104425,0.1832550773051918,0.3006457207260511,0.1590025773935627,0.18794414928125477,0.10247507182038744,0.10915048041706471,0.06167759399656281,0.44386940332356506,0.2993949191962812,0.03951379780165932,0.03152337938289867,0.6550191973616442,0.48893080272068035,0.038872819253156776,0.9236708791983554,0.06020592887030635,0.5219681685478738,0.07674329136394475,0.48495103689462016,0.12651767211633738,0.6733737753383254,0.17066112204122202,0.45704216892393257,0.29482414636985493,0.4896181638828433,0.22636270163997202,0.31818217627807727,0.20293604890402683,0.8092447698603245,0.11109368017708438,0.48420225608325446,0.0481438045710475,0.7530726882391656,0.07419278009186797,0.3228695844500637,0.15935090447804584,0.6777250539638716,0.8324406952875802,0.9501687740054591,0.4313890381575508,0.4814814814814817,0.5128496671920743,0.7116001523883317,0.4936486988252441,2.0
15,0.1944757712671366,0.19298986738618246,0.13263199449242385,0.09761424625744564,0.12867293334313704,0.11347005663255469,0.29482422154733934,0.2958019624704833,0.26333712758477146,0.1448383426731634,0.2651278235717674,0.2279606694273671,0.30593211702377726,0.24914529824441078,0.21704978550242063,0.22685611567097463,0.35487400937215,0.2729874982725563,0.282682629191949,0.27754001957385865,0.18238196889149197,0.14301430837735118,0.09005520497990278,0.0748562780004689,0.41245208769467,0.4321586157467499,0.23404785655598392,0.029166405594435334,0.5377351553501242,0.6028336941567168,0.14060159297450064,0.7402601413729651,0.1226001415824477,0.7247890585449158,0.17960964480027974,0.42603453259577007,0.2637401994450187,0.5825926317766109,0.23700321835935106,0.3471768744973325,0.37059170263156843,0.395818930148381,0.22600173500683335,0.19402777654233516,0.2922188624042885,0.5380110248191253,0.19149735614005958,0.7620029752049883,0.060388522268010114,0.5676751981688454,0.12026814050424217,0.4134581523720866,0.10497507297954944,0.7029297047311232,0.5944621019983878,0.9189557382164438,0.48760751765138194,0.29218106995884785,0.33311720558314045,0.44662118994352074,0.3258500346082427,2.0
16,0.2948599886484443,0.251356376568677,0.3010472295545707,0.27214994919076796,0.10172498679050293,0.03641689723400632,0.12779679839519065,0.07914311326164541,0.12842697595448124,0.07645659126957732,0.05106782510906252,0.04140582736757382,0.17872772133683806,0.12855115110451082,0.26332995596282055,0.23514486784493144,0.13853607462336212,0.061769955713123256,0.20740067935057233,0.17891906301360508,0.15035391591788422,0.17380337209695573,0.24323743263109177,0.3714356207434232,0.542440582390419,0.15261126614953002,0.5907748638005973,0.006785900854929365,0.5373285460735315,0.3943690091029856,0.16190104435447444,0.4288233885786508,0.36548056883734154,0.3541593026354516,0.45109102818169006,0.026301839726824094,0.39414676909698676,0.31248244068962067,0.33961441091646755,0.4754999993647172,0.20733712857360193,0.23128476222586958,0.2639135542115995,0.504491728953191,0.30881572100433496,0.43539289633571365,0.23201040535988993,0.5475181504370046,0.1457691076421398,0.33708915523724076,0.27683390871456637,0.3153465471329754,0.1559695481248991,0.15682893810734222,0.37559132338819007,0.9190405970992799,0.08322456639547204,0.25925925925925936,0.036747520415704,0.2171355949407824,0.127579249606298,0.0
17,0.22334130362385382,0.13456610673746816,0.1981450050935114,0.10220253552329006,0.1538898026008635,0.06790411610935487,0.28733073542601867,0.16921755133795852,0.47421419149360056,0.22132800087233115,0.37749352296062516,0.25557429229199286,0.2562778878293117,0.12382804307494268,0.17798635597068752,0.12753123922509152,0.24386708374258545,0.14420271601030935,0.34172230773373025,0.37380303340406357,0.24009095566804053,0.19282808127919226,0.11542586948003,0.061181052991588505,0.45866123869092856,0.18954634488828268,0.12518882066171083,0.13831954098152482,0.5347324470436925,0.6174221058842704,0.08992330951371608,0.8244423198930638,0.18120409999378073,0.6132526774837851,0.17978619747282576,0.6195425044490148,0.224704650916721,0.6962633862681061,0.20283516773348936,0.6419064548390131,0.45045782152952046,0.7793482081947487,0.2937901509629524,0.7074013176208819,0.25491111871718153,0.790808004667456,0.19506796786550085,0.6600982814647248,0.2459370886375174,0.7792771327890505,0.3917010421163707,0.31045620416744096,0.07247572788648465,0.29965529245510025,0.13103862369318708,0.6354687858293773,0.2207946781559715,0.0740740740740741,0.05784412724690196,0.2061437797452267,0.15253685018181817,1.0
18,0.18299469729228876,0.10307591960226717,0.15960466195774164,0.04663669602200581,0.13460693577590369,0.04789611954707616,0.1859026955169125,0.08739082179788238,0.19024968059674421,0.04765825342149784,0.179509595376361,0.06502201561525064,0.20448103941036144,0.07488283751402236,0.10883914725494015,0.05820858534255499,0.11979180801074638,0.04148225615949494,0.1344769905355311,0.040086588154870234,0.1465641801413588,0.03651263723988088,0.11726045079061681,0.036259836787279204,0.5684271212873768,0.14148109099766407,0.05903143781847745,0.15311075753790399,0.7866236899155492,0.5815525588499407,0.02105713085348143,0.6659360107516489,0.06910205491122684,0.6239933541885267,0.09819264960609952,0.4417683638088858,0.10879539741057256,0.675377348277135,0.43212063922556504,0.6990318428380119,0.4037064131571138,0.6071944175580001,0.46461718272183566,0.7999451855298523,0.1945141557480795,0.6432786148571557,0.2594843726463615,0.6631295544216358,0.3310123373902093,0.7862052810716078,0.1303072060721101,0.22467407531800945,0.12828029659227297,0.44808268030669196,0.35262575139424773,0.9302647977474895,0.17902685785401942,0.23456790123456797,0.31106709766309165,0.3293782696279721,0.34157678955496495,1.0
19,0.8754389784108239,0.4709316883127738,0.4282563169823446,0.1503821263686346,0.4089392301520644,0.13280342187219107,0.8736856958424041,0.41981738486410375,0.6829101971083993,0.13355694420524086,0.6455333961452636,0.27066630147576315,0.5688181789407493,0.16353751483303475,0.4756048207636858,0.20782128456681384,0.6346146915348786,0.3587401508553951,0.5738323088164753,0.2513013501910392,0.4787252489900486,0.275719097182823,0.24890823068312196,0.08088964694219333,0.3498780235336225,0.4001528358590988,0.3121513594695256,0.11603496936817669,0.7394621514317847,0.5320368714231866,0.08077880400754861,0.6744066846581559,0.11032156857692299,0.6006770303491252,0.13541322293032504,0.4508274989114425,0.12713733832100646,0.719690590719255,0.27922551075463203,0.697304141504172,0.0955939599579842,0.558475190993589,0.16860330634915982,0.4511788530490482,0.12739085491457636,0.6291600107265032,0.11572798669623763,0.4712333826923598,0.08433842987906603,0.5852089506465158,0.184579729636135,0.2934172908806252,0.128566593514496,0.7947419682244073,0.3329762633178245,0.9566665846431631,0.4315799205346135,0.23456790123456797,0.1569040185544788,0.5904993883485861,0.29443594307630616,3.0
20,0.15456080315169554,0.09877883405308699,0.15927978274192334,0.10905031610762084,0.11869860097515136,0.06845502061982181,0.18841001944391228,0.11531463883677798,0.14448122597139826,0.053276278538125894,0.15952402917030742,0.1064882150396986,0.16327146893728858,0.11566317909856523,0.1697130570543129,0.1533199172861033,0.275658627070247,0.16241509735658705,0.21323831884062008,0.14920639952995723,0.2160602072362841,0.1454825087360045,0.08785307976396114,0.05240451547624049,0.5627286552663655,0.3019855185902786,0.11749204559441587,0.040749315884837795,0.6261035173155924,0.6850104549982516,0.046875464017442636,0.6697448874318366,0.07852422144314164,0.3146864969066123,0.15897608592608947,0.3482753556955122,0.11342034338841858,0.46994780154226873,0.24785904406804343,0.1919429300007242,0.3184424461474756,0.2921717955070823,0.26962491424576845,0.2057129119484071,0.19630711316021543,0.5704953909736995,0.13095353921680442,0.38728943789152837,0.10726160328031736,0.657938382637763,0.23176245165989873,0.33532327906540155,0.0735316903654959,0.5825074843986996,0.46489071579557467,0.8643271377377114,0.32350495871024215,0.2674897119341565,0.17108509981078407,0.3290181031933824,0.21041101064426773,2.0
21,0.10685988880501196,0.14277702187449662,0.23030389522953432,0.25522435864281867,0.09430287293236712,0.08059185687374344,0.06426936304446225,0.057486802996498026,0.1077848518903238,0.0784081518162367,0.1247692918882783,0.14634214362572334,0.17247474694115988,0.14472657796178967,0.18940033134628934,0.29374609174528105,0.16002714074567878,0.1708377827452544,0.10508924232702777,0.1375030367245284,0.058047197135367816,0.055234240551765415,0.0918714786493537,0.10521094808423075,0.5440688919305776,0.20580047130432155,0.20390815023034814,0.003294998621880042,0.5991009544391592,0.39847909980981,0.2084170982493131,0.3085878975664179,0.18654524043205528,0.4076226722549527,0.19474400181651158,0.1663070260249807,0.16763885835281137,0.4319421174571938,0.22487451078927573,0.4981089441194091,0.15089904810228588,0.3417178607280432,0.1703544218938558,0.5027747383573599,0.1691381236302525,0.4145079255840384,0.26018517512676886,0.3330722576812316,0.1795257460046744,0.3733981983645074,0.33940964493888715,0.3560391705964667,0.2559364528112243,0.2828521919435993,0.2628680786761116,0.6340990179527624,0.1516681021152393,0.2510288065843622,0.06152525609054543,0.1389100502245641,0.23038875779661502,0.0
22,0.15109191045923973,0.06717191654723059,0.12102135416851438,0.07513960257957428,0.11701203016386375,0.055501795100431225,0.21294263725787968,0.15843365095558729,0.23457595772258713,0.11484983332822898,0.33265087675619215,0.24797180220173642,0.25985742102016773,0.18207995442984598,0.11838869624084622,0.0749963933533421,0.1970516570960392,0.1480435945291695,0.15982491469480845,0.07592466972161936,0.1605425369372651,0.09119403553810375,0.07050830794037391,0.025177624072705903,0.42488222460108216,0.15884676447451695,0.1805662919362058,0.19862730309714324,0.6485771809672578,0.47633926021700507,0.12701919982554155,0.6591306332131293,0.10942571393952794,0.5133653766077201,0.14817713278006767,0.5470728578732158,0.2376394063673182,0.6110137436882698,0.5584677082927751,0.8257675844703838,0.6847187453745422,0.3208782369400952,0.485732087014393,0.6049079567274197,0.4787596374995785,0.7887412842005257,0.2729325816233168,0.5472068144277801,0.1259077471686315,0.6407270254158653,0.19807812057877117,0.19982349873818211,0.1436022188382154,0.23524340716101327,0.08847112819578062,0.2631299243862121,0.2179008997712726,0.09053497942386834,0.046079980976582155,0.20413433135833606,0.19507758280164153,1.0
